city,country,lat,lng
ocotepec,mexico,17.2167,-93.1833
cristópolis,brazil,-12.2339,-44.4208
santiago ixtayutla,mexico,16.5667,-97.65
wang’anzhen,china,39.3989,114.9367
santol,philippines,16.7667,120.45
lebanon,united states,43.6353,-72.2531
vellarivalli,india,11.6003,77.7927
dippoldiswalde,germany,50.8933,13.6667
korneuburg,austria,48.3453,16.3331
rānāpur,india,22.647,74.5212
mankal,india,17.2014,78.4678
svetlogorsk,russia,54.95,20.15
makarska,croatia,43.3,17.0333
bārah,india,25.3885,85.4912
saddle brook,united states,40.9033,-74.0955
tarumirim,brazil,-19.2808,-42.0069
marechal floriano,brazil,-20.4128,-40.6828
frei miguelinho,brazil,-7.9408,-35.9106
sines,portugal,37.9547,-8.8644
orizona,brazil,-17.0308,-48.2958
north auburn,united states,38.9306,-121.082
santo antônio dos lopes,brazil,-4.8689,-44.36
nova olinda,brazil,-7.0919,-39.6808
mongeri,sierra leone,8.3167,-11.7333
bousso,chad,10.4825,16.7161
wennigsen,germany,52.2742,9.5708
kouroussa,guinea,10.653,-9.892
gudūr,india,17.7956,79.9747
kashin,russia,57.35,37.6167
bondeno,italy,44.8833,11.4167
castelsarrasin,france,44.04,1.1069
frankenberg,germany,50.9108,13.0378
sālotgi,india,17.17,75.96
taki,japan,34.4961,136.5462
dayr al barshā,egypt,27.75,30.9
rosemère,canada,45.6369,-73.8
bellair-meadowbrook terrace,united states,30.1796,-81.7375
bedford,united states,42.4969,-71.2783
vinto,bolivia,-17.3833,-66.3
hasanpur,india,25.633,85.5728
tranås,sweden,58.0333,14.9667
avalēpalli,india,12.7714,77.8594
lubsko,poland,51.8,14.9667
eastham,united kingdom,53.313,-2.962
benito juárez,argentina,-37.6667,-59.7833
nirakpurpāli,india,25.3244,84.8114
kawaii,japan,38.0045,140.0458
almoloya de alquisiras,mexico,18.85,-99.85
kelafo,ethiopia,5.5889,44.2056
bishenpur,india,24.6282,93.761
goshen,united states,41.3817,-74.3498
thonotosassa,united states,28.0464,-82.291
staszów,poland,50.5642,21.1669
bökönbaev,kyrgyzstan,42.11,76.99
itanhandu,brazil,-22.2958,-44.935
entre rios de minas,brazil,-20.6708,-44.0658
kīāshahr,iran,37.4194,49.9489
hamworthy,united kingdom,50.7207,-2.0109
ya‘bad,west bank,32.4467,35.1703
jodoigne,belgium,50.7167,4.8667
rasauli,india,26.127,84.8378
samāi,india,24.9788,85.5861
el porvenir de velasco suárez,mexico,15.4333,-92.2667
lamont,united states,35.2659,-118.9159
cêrro largo,brazil,-28.1489,-54.7378
pilas,spain,37.3017,-6.2986
hard,austria,47.4892,9.69
leirvik,norway,59.7798,5.5005
ewarton,jamaica,18.1833,-77.0833
santa cruz de bezana,spain,43.4442,-3.9031
juan de acosta,colombia,10.8333,-75.0333
satuba,brazil,-9.5628,-35.8239
douar hammadi,morocco,31.6,-8.4667
vīraganūr,india,11.4761,78.7355
saraykent,turkey,39.6936,35.5111
jiānganj,india,25.8661,87.2612
germasógeia,cyprus,34.7181,33.0856
beloeil,belgium,50.5333,3.7167
arklow,ireland,52.7941,-6.1649
shichinohe,japan,40.7447,141.1579
nowy tomyśl,poland,52.3167,16.1333
bickley,united kingdom,51.4003,0.0466
kurwa mathiā,india,26.8572,84.5058
thisted,denmark,56.9569,8.6944
hokuei,japan,35.4833,133.7667
cambados,spain,42.5,-8.8
annāmalainagar,india,11.4,79.7333
ahrensfelde,germany,52.5762,13.5753
orkney,south africa,-26.9789,26.6692
cromwell,united states,41.6122,-72.6638
mistassini,canada,48.8229,-72.2154
sihaul,india,25.9438,86.5371
mittegroßefehn,germany,53.3833,7.5833
valença,portugal,42.0167,-8.6333
bou izakarn,morocco,29.1667,-9.7333
ichtegem,belgium,51.1,3.0
uitgeest,netherlands,52.5333,4.7167
chatham,united states,39.6733,-89.6934
amriswil,switzerland,47.55,9.3
ochër,russia,57.8833,54.7333
daparkha,india,26.1293,86.9004
champasak,laos,14.8833,105.8667
mill valley,united states,37.9086,-122.5421
milnrow,united kingdom,53.6101,-2.1111
cecil,united states,40.3147,-80.1942
eppstein,germany,50.1333,8.4
burglengenfeld,germany,49.2,12.0333
van buren,united states,43.1211,-76.3591
zherdevka,russia,51.85,41.45
hayashima,japan,34.6006,133.8283
friedland,germany,51.4167,9.9333
monticello,united states,45.2991,-93.7996
zayda,morocco,32.8167,-4.95
mercerville,united states,40.236,-74.6917
krishnarāyapuram,india,10.9563,78.2782
aḑ ḑab‘ah,egypt,31.0338,28.4333
boa esperança,brazil,-18.54,-40.2958
brasilândia,brazil,-17.01,-46.0089
venëv,russia,54.35,38.2667
varde,denmark,55.62,8.4806
mahrail,india,26.2952,86.2763
murrhardt,germany,48.98,9.5814
sakaki,japan,36.4618,138.1801
püspökladány,hungary,47.3167,21.1167
dumri,india,26.9873,84.0752
belambo,madagascar,-19.4,47.5167
lauchhammer,germany,51.5,13.8
haidarnagar,india,24.4883,83.9443
fort bliss,united states,31.8396,-106.3747
campos altos,brazil,-19.6958,-46.1708
bariyārpur,india,26.6347,84.9245
orange,united states,41.2827,-73.0272
nilo peçanha,brazil,-13.5989,-39.1069
sanlúcar la mayor,spain,37.3831,-6.2
kaoma,zambia,-14.8,24.8
mirinzal,brazil,-2.065,-44.7839
iskapalli,india,14.7363,80.0981
capitão enéas,brazil,-16.3239,-43.7108
minamiaizu,japan,37.2004,139.7732
storozhynets,ukraine,48.1597,25.715
bad ischl,austria,47.7115,13.6239
aqköl,kazakhstan,52.0,70.9333
yulee,united states,30.635,-81.5678
kubādupuram,india,16.468,79.9539
little lever,united kingdom,53.563,-2.369
paithān kawai,india,26.1755,86.0685
singalāndāpuram,india,11.4166,78.2224
malepur,india,24.974,86.2555
bainbridge,united states,30.9052,-84.5732
adakplamé,benin,7.45,2.55
nasiyanūr,india,11.3381,77.6408
west bradford,united states,39.9633,-75.716
aldenhoven,germany,50.8958,6.2831
rebouças,brazil,-25.6208,-50.6928
uppidamangalam,india,10.9034,78.1575
beronono,madagascar,-18.2,47.5167
brookside,united states,39.6665,-75.7152
medapādu,india,17.0044,82.1001
papagaios,brazil,-19.4489,-44.7478
piquete,brazil,-22.6136,-45.1761
karma,india,23.684,85.5706
baianópolis,brazil,-12.3058,-44.535
summerstrand,south africa,-33.9914,25.6569
padaivedu,india,11.4401,77.8089
valbonne,france,43.6414,7.0089
marchtrenk,austria,48.1917,14.1106
ksibet el mediouni,tunisia,35.69,10.85
neuenkirchen,germany,52.2411,7.3689
simões,brazil,-7.5989,-40.8178
belm,germany,52.3,8.1333
bhadarwāh,india,32.98,75.72
hunasagi,india,16.4575,76.5239
bovenden,germany,51.5897,9.9222
titiribí,colombia,6.0667,-75.8
seirō,japan,37.9745,139.2742
beilen,netherlands,52.8567,6.5111
mŭ’minobod,tajikistan,38.1083,70.0292
głowno,poland,51.9642,19.7117
pedro velho,brazil,-6.4389,-35.2208
rio piracicaba,brazil,-19.9289,-43.1739
puerto deseado,argentina,-47.75,-65.9167
wezep,netherlands,52.4625,5.9983
vellakkinar,india,11.0736,76.9566
kadena,japan,26.3616,127.7553
lauriyā nandangarh,india,26.9833,84.4
knottingley,united kingdom,53.705,-1.249
mucambo,brazil,-3.9089,-40.7469
veglie,italy,40.3333,17.9667
galatge,india,16.42,74.58
sidi abdelkarim,morocco,33.1869,-7.2333
grand falls,canada,48.9578,-55.6633
rose belle,mauritius,-20.4025,57.6061
olgiate olona,italy,45.6333,8.8833
mayrtup,russia,43.2036,46.1322
polukallu,india,15.8284,77.7431
kerben,kyrgyzstan,41.5,71.75
ostrzeszów,poland,51.4167,17.9333
jefferson valley-yorktown,united states,41.318,-73.8008
lakoucun,china,28.3412,119.9523
nioaque,brazil,-21.135,-55.83
turki,india,26.0381,85.3577
eggenfelden,germany,48.4039,12.7642
ipiranga,brazil,-25.0239,-50.5839
jīran,india,24.3087,74.8909
san ferdinando di puglia,italy,41.3,16.0667
kakunodatemachi,japan,39.5963,140.562
náfpaktos,greece,38.3939,21.8306
lakeland north,united states,47.3374,-122.2812
arenoso,dominican republic,19.18,-69.85
novoulyanovsk,russia,54.1667,48.3833
pélézi,côte d'ivoire,7.2833,-6.8333
kisanuki,japan,31.3444,130.9452
san vicente,philippines,17.5947,120.3753
uxbridge,united states,42.0593,-71.638
arlington,united states,35.2594,-89.668
narvik,norway,68.4363,17.3983
fara in sabina,italy,42.2167,12.7333
kępno,poland,51.2833,17.9833
santiago jocotepec,mexico,17.5833,-95.8833
zimnicea,romania,43.6522,25.3681
thong pha phum,thailand,14.7382,98.632
rāyapalle,india,16.2836,81.5024
waianae,united states,21.4568,-158.1758
lübben (spreewald),germany,51.95,13.9
sonbarsa,india,25.7069,86.7379
skippack,united states,40.2165,-75.419
clearview,canada,44.3981,-80.0742
sungai guntung,indonesia,0.2956,103.6114
aginiparru,india,16.6817,80.7839
nelas,portugal,40.5167,-7.85
leverano,italy,40.2833,18.0833
eynesil,turkey,41.05,39.1333
nesebar,bulgaria,42.65,27.7333
cheadle,united kingdom,52.9849,-1.9865
rambha,india,19.4433,84.9881
boutilimit,mauritania,17.5504,-14.7
vetralla,italy,42.3106,12.0792
san josé acatempa,guatemala,14.2667,-90.1333
bhakua,india,26.5167,86.1974
gangavalli,india,11.4381,78.4836
sobrāon,india,31.1833,74.85
chōsei,japan,35.4167,140.35
netāpur tānda,india,16.8321,79.4356
jabbeke,belgium,51.1833,3.1
ovidiu,romania,44.27,28.56
debre werk’,ethiopia,10.6667,38.1667
torre del campo,spain,37.7667,-3.8833
vedappatti,india,10.9988,76.896
naţanz,iran,33.5133,51.9164
spaichingen,germany,48.0758,8.7378
mitontic,mexico,16.8667,-92.5667
söğütlü,turkey,40.9,30.4833
felixlândia,brazil,-18.7578,-44.8989
fokino,russia,53.45,34.4167
fujikawa,japan,35.5612,138.4613
dundigal,india,17.5781,78.4288
california,united states,38.2969,-76.4949
ricaurte,ecuador,-2.8667,-78.9333
niška banja,serbia,43.2933,22.0061
leuna,germany,51.3167,12.0167
frederick,united states,40.1088,-104.9701
sābang,india,22.183,87.599
sāgar,india,16.6249,76.8015
somerton,united states,32.6007,-114.6994
rāmpurwā,india,26.7544,84.7114
maria da fé,brazil,-22.3078,-45.375
gurinhém,brazil,-7.1239,-35.4239
sher,india,26.3422,84.621
tamm,germany,48.9167,9.1167
bebra,germany,50.9711,9.7903
sülüktü,kyrgyzstan,39.94,69.56
sahalanona,madagascar,-22.05,47.6167
lukoyanov,russia,55.0333,44.4833
balua,india,26.3272,87.6231
tempio pausania,italy,40.9015,9.1044
hòa thượng,vietnam,21.6472,105.8278
astolfo dutra,brazil,-21.315,-42.8619
kaluvāya,india,14.5117,79.4101
lich,germany,50.5217,8.8208
saghar sultānpur,india,26.1583,84.757
antanambaobe,madagascar,-16.25,49.6667
rio azul,brazil,-25.7328,-50.7958
luling,united states,29.9008,-90.3523
mahatsinjony,madagascar,-21.4167,47.2
tibasosa,colombia,5.8333,-72.9667
east wenatchee,united states,47.4174,-120.2822
elizabethton,united states,36.3367,-82.237
tola khadda,india,26.7396,84.5014
kalkar,germany,51.7389,6.2925
alvorada d’oeste,brazil,-11.3417,-62.2861
italva,brazil,-21.4208,-41.6908
santiago de anaya,mexico,20.3844,-98.9647
stroud,united kingdom,51.744,-2.215
golub-dobrzyń,poland,53.1,19.05
el guetar,tunisia,34.3372,8.9528
fatehpur,india,26.2813,87.1084
farmington,united states,42.9895,-77.3087
rāmpur shāmchand,india,25.5664,85.3289
mjölby,sweden,58.3333,15.1167
lomas de sargentillo,ecuador,-1.8833,-80.0833
xexéu,brazil,-8.8019,-35.6269
damalcheruvu,india,13.4833,79.05
fiadanana,madagascar,-20.3333,47.4333
zazafotsy,madagascar,-22.2,46.35
bamble,norway,59.0197,9.5608
santa catalina,colombia,10.6039,-75.2878
sint-gillis-bij-dendermonde,belgium,51.0189,4.1058
pelham,united states,42.7335,-71.324
zhipingxiang,china,35.2949,105.6157
aracatu,brazil,-14.4278,-41.4619
chaparral,united states,32.0442,-106.406
gudikallu,india,15.7441,77.476
villacidro,italy,39.4578,8.7424
galmi,niger,13.966,5.675
ambohimitombo,madagascar,-20.7167,47.4333
kivertsi,ukraine,50.8331,25.4614
shitāb diāra,india,25.7563,84.6133
gouveia,portugal,40.5,-7.6
sarezzo,italy,45.65,10.2
mahavelona,madagascar,-19.1667,46.5167
dryden,united states,42.4786,-76.3564
mbini,equatorial guinea,1.5833,9.6167
st. clair,canada,42.7833,-82.35
mcfarland,united states,35.6781,-119.2413
adh dhakhīrah,qatar,25.7347,51.5475
petrovske,ukraine,48.2833,38.8833
gondalga,india,17.5097,80.1594
talwat,morocco,31.2883,-7.2372
akropong,ghana,5.9742,-0.0881
meckenbeuren,germany,47.7,9.5625
mignouré,côte d'ivoire,7.4833,-6.7833
livingston,united states,37.3875,-120.7248
bang racham,thailand,14.9,100.3167
latham,united states,42.7427,-73.7497
moudjbara,algeria,34.5037,3.4704
kovilūr,india,12.5537,78.9168
frunze,kyrgyzstan,40.1267,71.7236
enghien,belgium,50.7,4.0333
casatenovo,italy,45.6983,9.3117
andalgalá,argentina,-27.6,-66.3167
allouez,united states,44.4721,-88.0259
xikou,taiwan,23.5947,120.3948
ambatomarina,madagascar,-20.5833,47.0167
marokarima,madagascar,-21.2167,48.1333
oberhaching,germany,48.0167,11.5833
montepulciano,italy,43.1,11.7833
amborondra,madagascar,-21.9167,47.7667
schmölln,germany,50.895,12.3564
wauconda,united states,42.2749,-88.1359
río de oro,colombia,8.2917,-73.3872
vanono,madagascar,-16.0333,49.45
covington,united states,33.6049,-83.8463
wanding,china,24.0833,98.0667
gullapuram,india,10.0657,77.6446
el carmen de atrato,colombia,5.8983,-76.1431
tsarahasina,madagascar,-15.7667,47.5833
gekhi,russia,43.1636,45.4725
mór,hungary,47.3717,18.2086
tall banāt,iraq,36.255,42.0164
bēylul,eritrea,13.2644,42.3342
huron,united states,44.3623,-98.2094
hantsavichy,belarus,52.75,26.4333
múggia,italy,45.6,13.7667
srīnagar,india,25.9823,86.6662
córdoba,colombia,0.855,-77.5211
māndalgarh,india,25.2,75.1
antohobe,madagascar,-19.7667,46.0167
chumpak,china,41.8585,84.137
brainerd,united states,46.3553,-94.1983
new ulm,united states,44.312,-94.4685
fāmenīn,iran,35.1142,48.9717
kamituga,congo (kinshasa),-3.06,28.18
shāndīz,iran,36.3953,59.2964
shofirkon shahri,uzbekistan,40.1167,64.5
la entrada,honduras,15.05,-88.7333
itaguaçu,brazil,-19.8019,-40.8558
kumirimora,india,22.6939,88.2192
ambodihara,madagascar,-14.75,48.9833
wadlakonda,india,17.7736,79.575
buchloe,germany,48.0375,10.725
chesterton,united states,41.5997,-87.055
lariano,italy,41.7333,12.8333
campina da lagoa,brazil,-24.5919,-52.7989
genthin,germany,52.4,12.1667
talata-vohimena,madagascar,-20.85,46.9667
villalba,spain,43.3,-7.6833
bealanana,madagascar,-14.55,48.7333
aßlar,germany,50.5833,8.4667
killai,india,11.4493,79.7668
havelock north,new zealand,-39.6667,176.8833
erbach,germany,49.6569,8.9931
taiyong,china,26.4726,108.5105
itamonte,brazil,-22.2839,-44.87
solhan,turkey,38.9681,41.0536
wood dale,united states,41.9668,-87.9808
biscarrosse,france,44.3931,-1.1639
devipattinam,india,9.477,78.8961
skoczów,poland,49.8006,18.7883
college park,united states,33.6363,-84.464
ambohimiera,madagascar,-21.05,47.5
donji vakuf,bosnia and herzegovina,44.15,17.4
alexandria,united states,45.8776,-95.3767
iraci,brazil,-8.8078,-35.9519
jacksonville,united states,31.9642,-95.2617
beraketa,madagascar,-24.1833,45.6833
ambahita,madagascar,-24.0,45.2667
kalandy,madagascar,-15.75,48.7333
vieste,italy,41.8833,16.1667
bevato,madagascar,-18.6833,46.25
mahajamba,madagascar,-15.7,47.1
sharonville,united states,39.2825,-84.4071
saint-gilles,france,43.6778,4.4311
jānapādu,india,16.4617,79.8699
thala,tunisia,35.5667,8.6667
tierra amarilla,chile,-27.4822,-70.2658
batuan,philippines,9.8,124.1333
boechout,belgium,51.15,4.4833
ankiliabo,madagascar,-21.7,43.9
mirdaul,india,26.2363,87.0971
taphan hin,thailand,16.2108,100.4188
ban khlong,thailand,16.8353,100.232
montesarchio,italy,41.0667,14.6333
sale,australia,-38.1,147.0667
san bartolo,guatemala,15.0844,-91.4558
teploklyuchenka,kyrgyzstan,42.5,78.525
landau an der isar,germany,48.6667,12.6667
taishi,japan,34.5187,135.6476
marotsiraka,madagascar,-24.2833,45.9833
zeven,germany,53.3,9.2833
oostakker,belgium,51.1,3.7667
erbach,germany,48.3281,9.8878
san rafael las flores,guatemala,14.4814,-90.1733
vatolatsaka,madagascar,-23.3,44.3
statte,italy,40.5667,17.2
forest city,united states,28.6619,-81.4444
san pedro pochutla,mexico,15.7476,-96.4666
woudenberg,netherlands,52.0833,5.4167
poço branco,brazil,-5.6228,-35.6628
miarinarivo,madagascar,-16.6167,48.25
dunmore,united states,41.4152,-75.6072
bekipay,madagascar,-16.25,46.1333
bhikkiwind uttār,india,31.34,74.7
chityāl,india,17.2333,79.1333
nachikatsuura,japan,33.6261,135.9411
beharona,madagascar,-21.5167,44.3
hilpoltstein,germany,49.1833,11.1833
guapó,brazil,-16.8308,-49.5319
marudūr,india,10.916,78.4509
sonupur,india,25.8,86.0253
rafaï,central african republic,4.9731,23.9319
kurtkoti,india,15.3681,75.5239
dhāna,india,23.747,78.8623
misano adriatico,italy,43.9667,12.7
huangyadong,china,36.8039,113.4446
weißenhorn,germany,48.3,10.1667
dubovka,russia,49.05,44.8333
gorbea,chile,-39.1,-72.6833
çaybaşı,turkey,41.0333,37.1
midleton,ireland,51.916,-8.175
khe sanh,vietnam,16.6193,106.7305
bairia,india,26.7373,84.4371
tako,japan,35.7356,140.4677
titara,india,26.2311,84.2444
kuraymah,sudan,18.55,31.85
canmore,canada,51.089,-115.359
kadoli,india,15.88,74.56
lauterbach,germany,50.6378,9.3944
kathevaram,india,16.2608,80.6368
nehrəm,azerbaijan,39.1122,45.4611
mahuākherāganj,india,29.13,78.92
boyovut,uzbekistan,40.2822,69.0183
dueville,italy,45.6333,11.55
altınoluk,turkey,39.5823,26.7394
philippsburg,germany,49.2333,8.45
beesel,netherlands,51.2833,6.0333
lyndhurst,united states,41.5172,-81.4922
aleksandrów kujawski,poland,52.8767,18.6936
dhutauli,india,25.5274,86.625
chodov,czechia,50.2414,12.7439
alfredo chaves,brazil,-20.635,-40.75
bolívar,colombia,4.3386,-76.1847
alcanena,portugal,39.4667,-8.6667
wanzleben,germany,52.0667,11.4333
bandar-e ‘asalūyeh,iran,27.4744,52.6114
baduriātola,india,24.0928,84.0895
sterling,united states,40.6205,-103.1925
east norriton,united states,40.1506,-75.3364
berre-l’étang,france,43.4756,5.1681
polavaram,india,17.25,81.6333
east greenwich,united states,41.6362,-71.5058
pacaembu,brazil,-21.5622,-51.2606
fergus falls,united states,46.2854,-96.0758
vilanova del camí,spain,41.5733,1.6381
noyon,france,49.5811,2.9989
salaverry,peru,-8.2214,-78.9764
kiskőrös,hungary,46.6204,19.2838
topliţa,romania,46.9236,25.3458
primeira cruz,brazil,-2.51,-43.4378
hobe sound,united states,27.0729,-80.1425
san agustín de guadalix,spain,40.6781,-3.615
petrolândia,brazil,-9.1828,-38.2689
spiesen-elversberg,germany,49.3167,7.1331
anapurus,brazil,-3.6719,-43.1158
jhaua,india,25.625,84.5161
athens,united states,35.4573,-84.6045
palkūr,india,15.4144,78.2507
vedi,armenia,39.9106,44.7278
sesquilé,colombia,5.0453,-73.7972
antonivka,ukraine,46.6791,32.7228
sugauna,india,26.4077,86.2174
willow grove,united states,40.1469,-75.1174
nynäshamn,sweden,58.9,17.95
novellara,italy,44.85,10.7333
red oak,united states,32.5212,-96.7866
tapilula,mexico,17.25,-93.0
polotitlán de la ilustración,mexico,20.2231,-99.8147
panapākkam,india,12.921,79.5663
fagnano olona,italy,45.6667,8.8667
tucacas,venezuela,10.7978,-68.3175
ping’anbao,china,40.4901,117.5973
binkolo,sierra leone,8.95,-11.9833
badarwās,india,24.9752,77.5649
bahādurpur,india,25.4522,85.6303
velānganni,india,10.6814,79.8508
curiúva,brazil,-24.0328,-50.4578
gömeç,turkey,39.3911,26.84
st. james,united states,40.8761,-73.1521
wakasa,japan,35.5489,135.9082
champādānga,india,22.8275,87.9844
bheja,india,26.1046,86.395
chợ mới,vietnam,10.55,105.4
olean,united states,42.0819,-78.4321
fujimi,japan,35.9146,138.2407
maracaí,brazil,-22.6106,-50.6672
hidalgo,united states,26.109,-98.2464
moralzarzal,spain,40.675,-3.9694
pirallahı,azerbaijan,40.4708,50.3217
zhovkva,ukraine,50.0667,23.9667
aurora,united states,42.7382,-78.6373
marmeleiro,brazil,-26.1489,-53.0258
lorsch,germany,49.6539,8.5675
šamorín,slovakia,48.0267,17.3117
brejo do cruz,brazil,-6.3489,-37.4978
oulad chikh,morocco,32.8544,-7.5386
toyloq qishlog’i,uzbekistan,39.6014,67.0908
moberly,united states,39.4179,-92.4364
circleville,united states,39.6063,-82.9334
kalādgi,india,16.204,75.5
gien,france,47.6981,2.625
urupês,brazil,-21.2019,-49.29
newhaven,united kingdom,50.8,0.06
manor,united states,30.3562,-97.5227
bihārīganj,india,25.7341,86.9884
puxinanã,brazil,-7.1608,-35.9608
paikpar,india,26.0966,87.1349
kamtaul,india,26.328,85.8238
kamigōri,japan,34.8736,134.3561
barghāt,india,22.0306,79.7328
diego de almagro,chile,-26.3911,-70.0458
kettering,united states,38.8888,-76.7889
llanera,spain,43.4667,-5.9333
pitlam,india,18.2227,77.8238
shepherdsville,united states,37.9813,-85.7007
